kg_id	ml1m_id	db_id	name	dbpedia_url
2002	2431	11433	Patch Adams (1998)	http://dbpedia.org/resource/Patch_Adams_(film)
2003	2432	14170	Stepmom (1998)	http://dbpedia.org/resource/Stepmom_(film)
2004	2433	1092	Civil Action, A (1998)	http://dbpedia.org/resource/A_Civil_Action_(film)
2005	2434	1347	Down in the Delta (1998)	http://dbpedia.org/resource/Down_in_the_Delta
2006	2435	10131	Hurlyburly (1998)	http://dbpedia.org/resource/Hurlyburly_(film)
2007	2436	11670	Tea with Mussolini (1999)	http://dbpedia.org/resource/Tea_with_Mussolini
2008	2437	14241	Wilde (1997)	http://dbpedia.org/resource/Wilde_(film)
2009	2438	1307	Outside Ozona (1998)	http://dbpedia.org/resource/Outside_Ozona
2010	2439	1699	Affliction (1997)	http://dbpedia.org/resource/Affliction_(film)
2011	2440	10322	Another Day in Paradise (1998)	http://dbpedia.org/resource/Another_Day_in_Paradise_(film)
2012	2441	873	Hi-Lo Country, The (1998)	http://dbpedia.org/resource/The_Hi-Lo_Country
2013	2442	10856	Hilary and Jackie (1998)	http://dbpedia.org/resource/Hilary_and_Jackie
2014	2443	5759	Playing by Heart (1998)	http://dbpedia.org/resource/Playing_by_Heart
2015	2444	12166	24 7: Twenty Four Seven (1997)	http://dbpedia.org/resource/Twenty_Four_Seven_(film)
2016	2445	14125	At First Sight (1999)	http://dbpedia.org/resource/At_First_Sight
2017	2446	13776	In Dreams (1999)	http://dbpedia.org/resource/In_Dreams_(film)
2018	2447	11069	Varsity Blues (1999)	http://dbpedia.org/resource/Varsity_Blues_(film)
2019	2448	9107	Virus (1999)	http://dbpedia.org/resource/Virus_(1999_film)
2020	2449	14175	Garbage Pail Kids Movie, The (1987)	http://dbpedia.org/resource/The_Garbage_Pail_Kids_Movie
2021	2450	12221	Howard the Duck (1986)	http://dbpedia.org/resource/Howard_the_Duck_(film)
2022	2451	8876	Gate, The (1987)	http://dbpedia.org/resource/Gate_of_Hell_(film)
2023	2452	8131	Gate II: Trespassers, The (1990)	http://dbpedia.org/resource/The_Gate_II:_Trespassers
2024	2453	4482	Boy Who Could Fly, The (1986)	http://dbpedia.org/resource/The_Boy_Who_Could_Fly
2025	2454	6469	Fly, The (1958)	http://dbpedia.org/resource/The_Fly_(1958_film)
2026	2455	10097	Fly, The (1986)	http://dbpedia.org/resource/The_Fly_(1986_film)
2027	2456	7236	Fly II, The (1989)	http://dbpedia.org/resource/The_Fly_II
2028	2457	7558	Running Scared (1986)	http://dbpedia.org/resource/Running_Scared_(1986_film)
2029	2458	1884	Armed and Dangerous (1986)	http://dbpedia.org/resource/Armed_and_Dangerous_(film)
2030	2459	9029	Texas Chainsaw Massacre, The (1974)	http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_(2003_film)
2031	2460	12911	Texas Chainsaw Massacre 2, The (1986)	http://dbpedia.org/resource/The_Texas_Chainsaw_Massacre_2
2032	2461	3827	Leatherface: Texas Chainsaw Massacre III (1990)	http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III
2033	2462	14322	Return of the Texas Chainsaw Massacre, The (1994)	http://dbpedia.org/resource/Texas_Chainsaw_Massacre:_The_Next_Generation
2034	2463	13129	Ruthless People (1986)	http://dbpedia.org/resource/Ruthless_People
2035	2464	1154	Trick or Treat (1986)	http://dbpedia.org/resource/Trick_or_Treat_(1986_film)
2036	2465	6090	Deadly Friend (1986)	http://dbpedia.org/resource/Deadly_Friend
2037	2466	9764	Belizaire the Cajun (1986)	http://dbpedia.org/resource/Belizaire_the_Cajun
2038	2467	2160	Name of the Rose, The (1986)	http://dbpedia.org/resource/Name_of_the_Rose_(2003_film)
2039	2468	1254	Jumpin' Jack Flash (1986)	http://dbpedia.org/resource/Jumpin'_Jack_Flash_(film)
2040	2469	713	Peggy Sue Got Married (1986)	http://dbpedia.org/resource/Peggy_Sue_Got_Married
2041	2470	374	Crocodile Dundee (1986)	http://dbpedia.org/resource/%22Crocodile%22_Dundee
2042	2471	95	Crocodile Dundee II (1988)	http://dbpedia.org/resource/%22Crocodile%22_Dundee_II
2043	2472	5966	Tough Guys (1986)	http://dbpedia.org/resource/Tough_Guys
2044	2474	4120	Color of Money, The (1986)	http://dbpedia.org/resource/The_Color_of_Money
2045	2475	54	52 Pick-Up (1986)	http://dbpedia.org/resource/52_Pick-Up
2046	2476	6065	Heartbreak Ridge (1986)	http://dbpedia.org/resource/Heartbreak_Ridge
2047	2477	4636	Firewalker (1986)	http://dbpedia.org/resource/Firewalker_(film)
2048	2479	1611	Gloria (1999)	http://dbpedia.org/resource/Gloria_(1980_film)
2049	2481	11445	My Name Is Joe (1998)	http://dbpedia.org/resource/My_Name_Is_Joe
2050	2482	11881	Still Crazy (1998)	http://dbpedia.org/resource/Still_Crazy
2051	2485	7358	She's All That (1999)	http://dbpedia.org/resource/She's_All_That
2052	2486	9222	24-hour Woman (1998)	http://dbpedia.org/resource/The_24_Hour_Woman
2053	2487	1112	Blood, Guts, Bullets and Octane (1998)	http://dbpedia.org/resource/Blood,_Guts,_Bullets_and_Octane
2054	2488	2077	Peeping Tom (1960)	http://dbpedia.org/resource/Peeping_Tom_(film)
2055	2489	6451	Spanish Fly (1998)	http://dbpedia.org/resource/Spanish_Fly_(1975_film)
2056	2490	11842	Payback (1999)	http://dbpedia.org/resource/Payback_(1999_film)
2057	2491	8024	Simply Irresistible (1999)	http://dbpedia.org/resource/Simply_Irresistible_(film)
2058	2492	911	20 Dates (1998)	http://dbpedia.org/resource/20_Dates
2059	2494	6151	Last Days, The (1998)	http://dbpedia.org/resource/Last_Days_(2005_film)
2060	2496	4031	Blast from the Past (1999)	http://dbpedia.org/resource/Blast_from_the_Past_(film)
2061	2497	3802	Message in a Bottle (1999)	http://dbpedia.org/resource/Message_in_a_Bottle_(film)
2062	2498	3822	My Favorite Martian (1999)	http://dbpedia.org/resource/My_Favorite_Martian_(film)
2063	2500	4231	Jawbreaker (1999)	http://dbpedia.org/resource/Jawbreaker_(film)
2064	2501	302	October Sky (1999)	http://dbpedia.org/resource/October_Sky
2065	2502	13946	Office Space (1999)	http://dbpedia.org/resource/Office_Space
2066	2504	14618	200 Cigarettes (1999)	http://dbpedia.org/resource/200_Cigarettes
2067	2505	5498	8MM (1999)	http://dbpedia.org/resource/8mm_(film)
2068	2506	2681	Other Sister, The (1999)	http://dbpedia.org/resource/The_Other_Sister
2069	2507	3980	Breakfast of Champions (1999)	http://dbpedia.org/resource/Breakfast_of_Champions_(film)
2070	2508	8224	Breaks, The (1999)	http://dbpedia.org/resource/When_the_Bough_Breaks_(1993_film)
2071	2509	9330	Eight Days a Week (1997)	http://dbpedia.org/resource/Eight_Days_a_Week_(film)
2072	2510	9233	Just the Ticket (1999)	http://dbpedia.org/resource/Just_the_Ticket
2073	2511	14111	Long Goodbye, The (1973)	http://dbpedia.org/resource/The_Long_Goodbye_(film)
2074	2513	13673	Pet Sematary (1989)	http://dbpedia.org/resource/Pet_Sematary_(film)
2075	2514	12950	Pet Sematary II (1992)	http://dbpedia.org/resource/Pet_Sematary_Two
2076	2515	5985	Children of the Corn II: The Final Sacrifice (1993)	http://dbpedia.org/resource/Children_of_the_Corn_II:_The_Final_Sacrifice
2077	2516	3024	Children of the Corn III (1994)	http://dbpedia.org/resource/Children_of_the_Corn_III:_Urban_Harvest
2078	2517	6561	Christine (1983)	http://dbpedia.org/resource/Christine_(1983_film)
2079	2518	1501	Night Shift (1982)	http://dbpedia.org/resource/Night_Shift_(film)
2080	2520	4136	Airport (1970)	http://dbpedia.org/resource/Airport_(1970_film)
2081	2521	11739	Airport 1975 (1974)	http://dbpedia.org/resource/Airport_1975
2082	2522	6084	Airport '77 (1977)	http://dbpedia.org/resource/Airport_'77
2083	2523	13289	Rollercoaster (1977)	http://dbpedia.org/resource/Rollercoaster_(1977_film)
2084	2524	8981	Towering Inferno, The (1974)	http://dbpedia.org/resource/The_Towering_Inferno
2085	2525	2572	Alligator (1980)	http://dbpedia.org/resource/Alligator_(film)
2086	2526	5143	Meteor (1979)	http://dbpedia.org/resource/Meteor_(film)
2087	2527	8014	Westworld (1973)	http://dbpedia.org/resource/Westworld
2088	2528	14042	Logan's Run (1976)	http://dbpedia.org/resource/Logan's_Run_(film)
2089	2529	9043	Planet of the Apes (1968)	http://dbpedia.org/resource/Planet_of_the_Apes_(1968_film)
2090	2530	7440	Beneath the Planet of the Apes (1970)	http://dbpedia.org/resource/Beneath_the_Planet_of_the_Apes
2091	2531	11221	Battle for the Planet of the Apes (1973)	http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes
2092	2532	5850	Conquest of the Planet of the Apes (1972)	http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes
2093	2533	13196	Escape from the Planet of the Apes (1971)	http://dbpedia.org/resource/Escape_from_the_Planet_of_the_Apes
2094	2534	12050	Avalanche (1978)	http://dbpedia.org/resource/Avalanche_(1978_film)
2095	2535	7682	Earthquake (1974)	http://dbpedia.org/resource/Earthquake_(film)
2096	2536	5571	Concorde: Airport '79, The (1979)	http://dbpedia.org/resource/The_Concorde_..._Airport_'79
2097	2537	2469	Beyond the Poseidon Adventure (1979)	http://dbpedia.org/resource/Beyond_the_Poseidon_Adventure
2098	2538	3104	Dancemaker (1998)	http://dbpedia.org/resource/Dancemaker
2099	2539	13728	Analyze This (1999)	http://dbpedia.org/resource/Analyze_This
2100	2540	8952	Corruptor, The (1999)	http://dbpedia.org/resource/The_Corruptor
2101	2541	10460	Cruel Intentions (1999)	http://dbpedia.org/resource/Cruel_Intentions_2
2102	2542	1083	Lock, Stock & Two Smoking Barrels (1998)	http://dbpedia.org/resource/Lock,_Stock_and_Two_Smoking_Barrels
2103	2543	7307	Six Ways to Sunday (1997)	http://dbpedia.org/resource/Six_Ways_to_Sunday
2104	2545	13723	Relax... It's Just Sex (1998)	http://dbpedia.org/resource/Relax...It's_Just_Sex
2105	2546	13621	Deep End of the Ocean, The (1999)	http://dbpedia.org/resource/The_Deep_End_of_the_Ocean_(film)
2106	2547	2635	Harvest (1998)	http://dbpedia.org/resource/Harvest_of_Shame
2107	2548	9690	Rage: Carrie 2, The (1999)	http://dbpedia.org/resource/The_Rage:_Carrie_2
2108	2549	1993	Wing Commander (1999)	http://dbpedia.org/resource/Wing_Commander_(film)
2109	2550	2153	Haunting, The (1963)	http://dbpedia.org/resource/The_Haunting_(1963_film)
2110	2551	4020	Dead Ringers (1988)	http://dbpedia.org/resource/Dead_Ringers_(film)
2111	2552	4261	My Boyfriend's Back (1993)	http://dbpedia.org/resource/My_Boyfriend's_Back
2112	2553	10242	Village of the Damned (1960)	http://dbpedia.org/resource/Village_of_the_Damned_(1960_film)
2113	2554	6560	Children of the Damned (1963)	http://dbpedia.org/resource/Children_of_the_Damned
2114	2555	13570	Baby Geniuses (1999)	http://dbpedia.org/resource/Baby_Geniuses
2115	2556	12650	Telling You (1998)	http://dbpedia.org/resource/Telling_You
2116	2558	11509	Forces of Nature (1999)	http://dbpedia.org/resource/Forces_of_Nature
2117	2559	2561	King and I, The (1999)	http://dbpedia.org/resource/The_King_and_I_(1999_film)
2118	2560	2031	Ravenous (1999)	http://dbpedia.org/resource/Ravenous
2119	2561	7895	True Crime (1999)	http://dbpedia.org/resource/True_Crime_(1999_film)
2120	2562	5320	Bandits (1997)	http://dbpedia.org/resource/Bandits_(1997_film)
2121	2564	5886	Empty Mirror, The (1999)	http://dbpedia.org/resource/The_Empty_Mirror
2122	2565	11526	King and I, The (1956)	http://dbpedia.org/resource/The_King_and_I_(1956_film)
2123	2566	9340	Doug's 1st Movie (1999)	http://dbpedia.org/resource/Doug's_1st_Movie
2124	2567	6198	EDtv (1999)	http://dbpedia.org/resource/EDtv
2125	2568	7264	Mod Squad, The (1999)	http://dbpedia.org/resource/The_Mod_Squad_(film)
2126	2569	2917	Among Giants (1998)	http://dbpedia.org/resource/Among_Giants
2127	2570	8579	Walk on the Moon, A (1999)	http://dbpedia.org/resource/A_Walk_on_the_Moon
2128	2571	1707	Matrix, The (1999)	http://dbpedia.org/resource/The_Matrix_(franchise)
2129	2572	13082	10 Things I Hate About You (1999)	http://dbpedia.org/resource/10_Things_I_Hate_About_You
2130	2573	12332	Tango (1998)	http://dbpedia.org/resource/Tango_(1998_film)
2131	2574	767	Out-of-Towners, The (1999)	http://dbpedia.org/resource/The_Out-of-Towners_(1999_film)
2132	2579	12227	Following (1998)	http://dbpedia.org/resource/Following_Sean
2133	2580	4777	Go (1999)	http://dbpedia.org/resource/Go_(1999_film)
2134	2581	13963	Never Been Kissed (1999)	http://dbpedia.org/resource/Never_Been_Kissed
2135	2583	14631	Cookie's Fortune (1999)	http://dbpedia.org/resource/Cookie's_Fortune
2136	2584	12211	Foolish (1999)	http://dbpedia.org/resource/Foolish_(film)
2137	2586	12652	Goodbye, Lover (1999)	http://dbpedia.org/resource/Goodbye_Lover
2138	2587	9065	Life (1999)	http://dbpedia.org/resource/Life_(1999_film)
2139	2588	13877	Clubland (1998)	http://dbpedia.org/resource/Clubland_(1999_film)
2140	2589	11359	Friends & Lovers (1999)	http://dbpedia.org/resource/Friends_with_Benefits_(film)
2141	2590	12378	Hideous Kinky (1998)	http://dbpedia.org/resource/Hideous_Kinky_(film)
2142	2594	4177	Open Your Eyes (Abre los ojos) (1997)	http://dbpedia.org/resource/Open_Your_Eyes_(1997_film)
2143	2596	1988	SLC Punk! (1998)	http://dbpedia.org/resource/SLC_Punk!
2144	2597	7388	Lost & Found (1999)	http://dbpedia.org/resource/Lost_in_Translation_(film)
2145	2598	4556	Pushing Tin (1999)	http://dbpedia.org/resource/Pushing_Tin
2146	2599	9877	Election (1999)	http://dbpedia.org/resource/Election_(1999_film)
2147	2600	14493	eXistenZ (1999)	http://dbpedia.org/resource/Existenz
2148	2605	2748	Entrapment (1999)	http://dbpedia.org/resource/Entrapment_(film)
2149	2606	13029	Idle Hands (1999)	http://dbpedia.org/resource/Idle_Hands
2150	2607	5133	Get Real (1998)	http://dbpedia.org/resource/Get_Real_(film)
2151	2610	2243	Three Seasons (1999)	http://dbpedia.org/resource/Three_Seasons
2152	2611	763	Winslow Boy, The (1998)	http://dbpedia.org/resource/The_Winslow_Boy_(1999_film)
2153	2612	5515	Mildred Pierce (1945)	http://dbpedia.org/resource/Mildred_Pierce_(film)
2154	2613	8362	Night of the Comet (1984)	http://dbpedia.org/resource/Night_of_the_Comet
2155	2615	4087	My Science Project (1985)	http://dbpedia.org/resource/My_Science_Project
2156	2616	2373	Dick Tracy (1990)	http://dbpedia.org/resource/Dick_Tracy_(1990_film)
2157	2617	963	Mummy, The (1999)	http://dbpedia.org/resource/The_Mummy_(1999_film)
2158	2618	2460	Castle, The (1997)	http://dbpedia.org/resource/The_Castle
2159	2620	13073	This Is My Father (1998)	http://dbpedia.org/resource/Gandhi,_My_Father
2160	2622	1303	Midsummer Night's Dream, A (1999)	http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1999_film)
2161	2623	7085	Trippin' (1999)	http://dbpedia.org/resource/Trippin'_(film)
2162	2624	8448	After Life (1998)	http://dbpedia.org/resource/After_Life_(film)
2163	2626	11148	Edge of Seventeen (1998)	http://dbpedia.org/resource/Edge_of_Seventeen_(film)
2164	2627	1600	Endurance (1998)	http://dbpedia.org/resource/Endurance_(film)
2165	2628	2191	Star Wars: Episode I - The Phantom Menace (1999)	http://dbpedia.org/resource/Star_Wars_Episode_I:_The_Phantom_Menace
2166	2629	6812	Love Letter, The (1999)	http://dbpedia.org/resource/Love_Letter_(1995_film)
2167	2631	12333	Frogs for Snakes (1998)	http://dbpedia.org/resource/Frogs_for_Snakes
2168	2633	6563	Mummy, The (1932)	http://dbpedia.org/resource/The_Mummy_(1932_film)
2169	2634	2322	Mummy, The (1959)	http://dbpedia.org/resource/The_Mummy_(1959_film)
2170	2635	10117	Mummy's Curse, The (1944)	http://dbpedia.org/resource/The_Mummy's_Curse
2171	2636	10881	Mummy's Ghost, The (1944)	http://dbpedia.org/resource/The_Mummy's_Ghost
2172	2638	7472	Mummy's Tomb, The (1942)	http://dbpedia.org/resource/The_Mummy's_Tomb
2173	2639	5298	Mommie Dearest (1981)	http://dbpedia.org/resource/Mommie_Dearest_(film)
2174	2640	5445	Superman (1978)	http://dbpedia.org/resource/Superman_(1978_film)
2175	2641	8913	Superman II (1980)	http://dbpedia.org/resource/Superman_II
2176	2642	10068	Superman III (1983)	http://dbpedia.org/resource/Superman_III
2177	2643	6671	Superman IV: The Quest for Peace (1987)	http://dbpedia.org/resource/Superman_IV:_The_Quest_for_Peace
2178	2644	1463	Dracula (1931)	http://dbpedia.org/resource/Dracula_(1931_English-language_film)
2179	2645	772	Dracula (1958)	http://dbpedia.org/resource/Dracula_(1958_film)
2180	2646	11374	House of Dracula (1945)	http://dbpedia.org/resource/House_of_Dracula
2181	2647	1938	House of Frankenstein (1944)	http://dbpedia.org/resource/House_of_Frankenstein_(1944_film)
2182	2648	7922	Frankenstein (1931)	http://dbpedia.org/resource/Frankenstein_(1931_film)
2183	2649	5497	Son of Frankenstein (1939)	http://dbpedia.org/resource/Son_of_Frankenstein
2184	2650	3492	Ghost of Frankenstein, The (1942)	http://dbpedia.org/resource/The_Ghost_of_Frankenstein
2185	2651	7012	Frankenstein Meets the Wolf Man (1943)	http://dbpedia.org/resource/Frankenstein_Meets_the_Wolf_Man
2186	2652	13629	Curse of Frankenstein, The (1957)	http://dbpedia.org/resource/The_Curse_of_Frankenstein
2187	2653	2311	Son of Dracula (1943)	http://dbpedia.org/resource/Son_of_Dracula_(1943_film)
2188	2654	9584	Wolf Man, The (1941)	http://dbpedia.org/resource/The_Wolf_Man_(1941_film)
2189	2656	7601	Tarantula (1955)	http://dbpedia.org/resource/Tarantula_(film)
2190	2657	3725	Rocky Horror Picture Show, The (1975)	http://dbpedia.org/resource/The_Rocky_Horror_Picture_Show
2191	2658	286	Flying Saucer, The (1950)	http://dbpedia.org/resource/Flying_Saucer_Daffy
2192	2659	1546	It Came from Hollywood (1982)	http://dbpedia.org/resource/It_Came_from_Hollywood
2193	2660	4412	Thing From Another World, The (1951)	http://dbpedia.org/resource/The_Thing_from_Another_World
2194	2661	8037	It Came from Outer Space (1953)	http://dbpedia.org/resource/It_Came_from_Outer_Space
2195	2662	291	War of the Worlds, The (1953)	http://dbpedia.org/resource/The_War_of_the_Worlds_(1953_film)
2196	2663	10345	It Came from Beneath the Sea (1955)	http://dbpedia.org/resource/It_Came_from_Beneath_the_Sea
2197	2664	11046	Invasion of the Body Snatchers (1956)	http://dbpedia.org/resource/Invasion_of_the_Body_Snatchers_(1978_film)
2198	2665	3781	Earth Vs. the Flying Saucers (1956)	http://dbpedia.org/resource/Earth_vs._the_Flying_Saucers
2199	2666	4190	It Conquered the World (1956)	http://dbpedia.org/resource/It_Conquered_the_World
2200	2667	3379	Mole People, The (1956)	http://dbpedia.org/resource/The_Mole_People_(film)
2201	2668	11042	Swamp Thing (1982)	http://dbpedia.org/resource/Swamp_Thing_(film)
2202	2669	1470	Pork Chop Hill (1959)	http://dbpedia.org/resource/Pork_Chop_Hill
2203	2670	12876	Run Silent, Run Deep (1958)	http://dbpedia.org/resource/Run_Silent,_Run_Deep
2204	2671	6990	Notting Hill (1999)	http://dbpedia.org/resource/Notting_Hill_(film)
2205	2672	8890	Thirteenth Floor, The (1999)	http://dbpedia.org/resource/The_Thirteenth_Floor
2206	2674	3573	Loss of Sexual Innocence, The (1999)	http://dbpedia.org/resource/The_Loss_of_Sexual_Innocence
2207	2676	9192	Instinct (1999)	http://dbpedia.org/resource/Instinct_(film)
2208	2677	3325	Buena Vista Social Club (1999)	http://dbpedia.org/resource/Buena_Vista_Social_Club_(film)
2209	2678	11868	Desert Blue (1999)	http://dbpedia.org/resource/Desert_Blue
2210	2679	2646	Finding North (1999)	http://dbpedia.org/resource/Finding_North
2211	2680	8518	Floating (1997)	http://dbpedia.org/resource/Floating_Weeds
2212	2681	6533	Free Enterprise (1998)	http://dbpedia.org/resource/Free_Enterprise_(film)
2213	2682	3659	Limbo (1999)	http://dbpedia.org/resource/Limbo_(1999_film)
2214	2683	3074	Austin Powers: The Spy Who Shagged Me (1999)	http://dbpedia.org/resource/Austin_Powers:_The_Spy_Who_Shagged_Me
2215	2687	10393	Tarzan (1999)	http://dbpedia.org/resource/Tarzan_(1999_film)
2216	2688	11016	General's Daughter, The (1999)	http://dbpedia.org/resource/The_General's_Daughter_(film)
2217	2689	8622	Get Bruce (1999)	http://dbpedia.org/resource/Get_Bruce
2218	2690	3594	Ideal Husband, An (1999)	http://dbpedia.org/resource/An_Ideal_Husband_(1999_film)
